plant,gt_code,sku,qty,month,due_date,day
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,422.0,2026-01,2026-01-03,3
PCR,GT 1765 ROYL,1325217515084HURL2,342.0,2026-01,2026-01-03,3
PCR,GT 1844 XPC TML,1D25218014010RXPCT,243.0,2026-01,2026-01-03,3
PCR,GT 1854 XPC TT,1D25118014010RXPC0,102.0,2026-01,2026-01-03,3
PCR,GT 1925 XPC1,1225219Z15008SXC11,338.0,2026-01,2026-01-03,3
PCR,GT 1995 ROYL KIA,1325219515091HURL2,682.0,2026-01,2026-01-03,3
PCR,GT 2158 ROYL HYU,1325221318095HURL0,865.0,2026-01,2026-01-03,3
PCR,GT 2258 RAN HPE,1325222318098HRHE0,164.0,2026-01,2026-01-03,3
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1196.0,2026-01,2026-01-03,3
PCR,GT 2367 RAN XATW,1325223517104TRXT0,1.0,2026-01,2026-01-03,3
PCR,GT 2455 RAN A/T,1325221715100SRAT0,458.0,2026-01,2026-01-03,3
PCR,GT 2476 SUP MM,1325224716111SELS0,563.0,2026-01,2026-01-03,3
PCR,GT 2568 HT2,1325225518111HRHB0,808.0,2026-01,2026-01-03,3
PCR,GT 3125 RAN MT,1325231015109QRMT0,34.0,2026-01,2026-01-03,3
PCR,GT1814 XPC,1D25218Z14008QXPC0,234.0,2026-01,2026-01-03,3
PCR,GT2266 RAN HT,1325221516098HRHT0,239.0,2026-01,2026-01-03,3
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,1132.0,2026-01,2026-01-04,4
PCR,GT 1422 MAX,1325214812074TTMX0,363.0,2026-01,2026-01-04,4
PCR,GT 1492 UHL,1325114812074TUHL0,460.0,2026-01,2026-01-04,4
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1184.0,2026-01,2026-01-04,4
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,2180.0,2026-01,2026-01-04,4
PCR,GT 1543 XPC1,1D25215013008SXC1T,228.0,2026-01,2026-01-04,4
PCR,GT 1583 NEO TATA,1325215813079TUNE5,355.0,2026-01,2026-01-04,4
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,446.0,2026-01,2026-01-04,4
PCR,GT 1765 ROYL,1325217515084HURL2,380.0,2026-01,2026-01-04,4
PCR,GT 1844 XPC TML,1D25218014010RXPCT,245.0,2026-01,2026-01-04,4
PCR,GT 1854 XPC TT,1D25118014010RXPC0,120.0,2026-01,2026-01-04,4
PCR,GT 1925 XPC1,1225219Z15008SXC11,234.0,2026-01,2026-01-04,4
PCR,GT 1995 ROYL KIA,1325219515091HURL2,759.0,2026-01,2026-01-04,4
PCR,GT 2158 ROYL HYU,1325221318095HURL0,839.0,2026-01,2026-01-04,4
PCR,GT 2258 RAN HPE,1325222318098HRHE0,158.0,2026-01,2026-01-04,4
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1247.0,2026-01,2026-01-04,4
PCR,GT 2367 RAN XATW,1325223517104TRXT0,185.0,2026-01,2026-01-04,4
PCR,GT 2455 RAN A/T,1325221715100SRAT0,364.0,2026-01,2026-01-04,4
PCR,GT 2476 SUP MM,1325224716111SELS0,633.0,2026-01,2026-01-04,4
PCR,GT 2568 HT2,1325225518111HRHB0,812.0,2026-01,2026-01-04,4
PCR,GT 3125 RAN MT,1325231015109QRMT0,114.0,2026-01,2026-01-04,4
PCR,GT1814 XPC,1D25218Z14008QXPC0,242.0,2026-01,2026-01-04,4
PCR,GT2266 RAN HT,1325221516098HRHT0,146.0,2026-01,2026-01-04,4
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,1100.0,2026-01,2026-01-05,5
PCR,GT 1422 MAX,1325214812074TTMX0,325.0,2026-01,2026-01-05,5
PCR,GT 1492 UHL,1325114812074TUHL0,432.0,2026-01,2026-01-05,5
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1217.0,2026-01,2026-01-05,5
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,2140.0,2026-01,2026-01-05,5
PCR,GT 1543 XPC1,1D25215013008SXC1T,266.0,2026-01,2026-01-05,5
PCR,GT 1583 NEO TATA,1325215813079TUNE5,489.0,2026-01,2026-01-05,5
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,446.0,2026-01,2026-01-05,5
PCR,GT 1765 ROYL,1325217515084HURL2,340.0,2026-01,2026-01-05,5
PCR,GT 1844 XPC TML,1D25218014010RXPCT,236.0,2026-01,2026-01-05,5
PCR,GT 1854 XPC TT,1D25118014010RXPC0,122.0,2026-01,2026-01-05,5
PCR,GT 1925 XPC1,1225219Z15008SXC11,40.0,2026-01,2026-01-05,5
PCR,GT 1995 ROYL KIA,1325219515091HURL2,768.0,2026-01,2026-01-05,5
PCR,GT 2158 ROYL HYU,1325221318095HURL0,959.0,2026-01,2026-01-05,5
PCR,GT 2258 RAN HPE,1325222318098HRHE0,160.0,2026-01,2026-01-05,5
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1164.0,2026-01,2026-01-05,5
PCR,GT 2367 RAN XATW,1325223517104TRXT0,184.0,2026-01,2026-01-05,5
PCR,GT 2455 RAN A/T,1325221715100SRAT0,380.0,2026-01,2026-01-05,5
PCR,GT 2476 SUP MM,1325224716111SELS0,508.0,2026-01,2026-01-05,5
PCR,GT 2568 HT2,1325225518111HRHB0,822.0,2026-01,2026-01-05,5
PCR,GT 3115 RAN,1325210015109QRAT0,66.0,2026-01,2026-01-05,5
PCR,GT 3125 RAN MT,1325231015109QRMT0,77.0,2026-01,2026-01-05,5
PCR,GT1814 XPC,1D25218Z14008QXPC0,229.0,2026-01,2026-01-05,5
PCR,GT2266 RAN HT,1325221516098HRHT0,326.0,2026-01,2026-01-05,5
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,1142.0,2026-01,2026-01-06,6
PCR,GT 1422 MAX,1325214812074TTMX0,360.0,2026-01,2026-01-06,6
PCR,GT 1492 UHL,1325114812074TUHL0,378.0,2026-01,2026-01-06,6
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1270.0,2026-01,2026-01-06,6
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,2177.0,2026-01,2026-01-06,6
PCR,GT 1543 XPC1,1D25215013008SXC1T,246.0,2026-01,2026-01-06,6
PCR,GT 1583 NEO TATA,1325215813079TUNE5,537.0,2026-01,2026-01-06,6
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,442.0,2026-01,2026-01-06,6
PCR,GT 1765 ROYL,1325217515084HURL2,376.0,2026-01,2026-01-06,6
PCR,GT 1844 XPC TML,1D25218014010RXPCT,228.0,2026-01,2026-01-06,6
PCR,GT 1854 XPC TT,1D25118014010RXPC0,122.0,2026-01,2026-01-06,6
PCR,GT 1916 ROYL,1325219416089HURL1,46.0,2026-01,2026-01-06,6
PCR,GT 1925 XPC1,1225219Z15008SXC11,182.0,2026-01,2026-01-06,6
PCR,GT 1995 ROYL KIA,1325219515091HURL2,771.0,2026-01,2026-01-06,6
PCR,GT 2158 ROYL HYU,1325221318095HURL0,776.0,2026-01,2026-01-06,6
PCR,GT 2258 RAN HPE,1325222318098HRHE0,166.0,2026-01,2026-01-06,6
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1224.0,2026-01,2026-01-06,6
PCR,GT 2367 RAN XATW,1325223517104TRXT0,170.0,2026-01,2026-01-06,6
PCR,GT 2455 RAN A/T,1325221715100SRAT0,410.0,2026-01,2026-01-06,6
PCR,GT 2476 SUP MM,1325224716111SELS0,626.0,2026-01,2026-01-06,6
PCR,GT 2568 HT2,1325225518111HRHB0,824.0,2026-01,2026-01-06,6
PCR,GT 3115 RAN,1325210015109QRAT0,114.0,2026-01,2026-01-06,6
PCR,GT1814 XPC,1D25218Z14008QXPC0,234.0,2026-01,2026-01-06,6
PCR,GT2266 RAN HT,1325221516098HRHT0,224.0,2026-01,2026-01-06,6
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,1114.0,2026-01,2026-01-07,7
PCR,GT 1422 MAX,1325214812074TTMX0,354.0,2026-01,2026-01-07,7
PCR,GT 1492 UHL,1325114812074TUHL0,483.0,2026-01,2026-01-07,7
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1231.0,2026-01,2026-01-07,7
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,2151.0,2026-01,2026-01-07,7
PCR,GT 1543 XPC1,1D25215013008SXC1T,276.0,2026-01,2026-01-07,7
PCR,GT 1583 NEO TATA,1325215813079TUNE5,490.0,2026-01,2026-01-07,7
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,434.0,2026-01,2026-01-07,7
PCR,GT 1765 ROYL,1325217515084HURL2,380.0,2026-01,2026-01-07,7
PCR,GT 1844 XPC TML,1D25218014010RXPCT,244.0,2026-01,2026-01-07,7
PCR,GT 1854 XPC TT,1D25118014010RXPC0,116.0,2026-01,2026-01-07,7
PCR,GT 1916 ROYL,1325219416089HURL1,160.0,2026-01,2026-01-07,7
PCR,GT 1925 XPC1,1225219Z15008SXC11,142.0,2026-01,2026-01-07,7
PCR,GT 1995 ROYL KIA,1325219515091HURL2,869.0,2026-01,2026-01-07,7
PCR,GT 2158 ROYL HYU,1325221318095HURL0,918.0,2026-01,2026-01-07,7
PCR,GT 2258 RAN HPE,1325222318098HRHE0,164.0,2026-01,2026-01-07,7
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1160.0,2026-01,2026-01-07,7
PCR,GT 2367 RAN XATW,1325223517104TRXT0,288.0,2026-01,2026-01-07,7
PCR,GT 2455 RAN A/T,1325221715100SRAT0,410.0,2026-01,2026-01-07,7
PCR,GT 2476 SUP MM,1325224716111SELS0,586.0,2026-01,2026-01-07,7
PCR,GT 2568 HT2,1325225518111HRHB0,798.0,2026-01,2026-01-07,7
PCR,GT 3115 RAN,1325210015109QRAT0,92.0,2026-01,2026-01-07,7
PCR,GT1814 XPC,1D25218Z14008QXPC0,226.0,2026-01,2026-01-07,7
PCR,GT2266 RAN HT,1325221516098HRHT0,74.0,2026-01,2026-01-07,7
PCR,GT2776 RAN AT,1325223616105TRAT0,14.0,2026-01,2026-01-07,7
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,1107.0,2026-01,2026-01-08,8
PCR,GT 1422 MAX,1325214812074TTMX0,370.0,2026-01,2026-01-08,8
PCR,GT 1492 UHL,1325114812074TUHL0,393.0,2026-01,2026-01-08,8
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1229.0,2026-01,2026-01-08,8
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,2084.0,2026-01,2026-01-08,8
PCR,GT 1543 XPC1,1D25215013008SXC1T,238.0,2026-01,2026-01-08,8
PCR,GT 1583 NEO TATA,1325215813079TUNE5,508.0,2026-01,2026-01-08,8
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,446.0,2026-01,2026-01-08,8
PCR,GT 1765 ROYL,1325217515084HURL2,393.0,2026-01,2026-01-08,8
PCR,GT 1844 XPC TML,1D25218014010RXPCT,241.0,2026-01,2026-01-08,8
PCR,GT 1854 XPC TT,1D25118014010RXPC0,122.0,2026-01,2026-01-08,8
PCR,GT 1916 ROYL,1325219416089HURL1,29.0,2026-01,2026-01-08,8
PCR,GT 1925 XPC1,1225219Z15008SXC11,190.0,2026-01,2026-01-08,8
PCR,GT 1995 ROYL KIA,1325219515091HURL2,868.0,2026-01,2026-01-08,8
PCR,GT 2158 ROYL HYU,1325221318095HURL0,943.0,2026-01,2026-01-08,8
PCR,GT 2258 RAN HPE,1325222318098HRHE0,142.0,2026-01,2026-01-08,8
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1209.0,2026-01,2026-01-08,8
PCR,GT 2367 RAN XATW,1325223517104TRXT0,112.0,2026-01,2026-01-08,8
PCR,GT 2455 RAN A/T,1325221715100SRAT0,474.0,2026-01,2026-01-08,8
PCR,GT 2476 SUP MM,1325224716111SELS0,625.0,2026-01,2026-01-08,8
PCR,GT 2568 HT2,1325225518111HRHB0,805.0,2026-01,2026-01-08,8
PCR,GT1814 XPC,1D25218Z14008QXPC0,242.0,2026-01,2026-01-08,8
PCR,GT1915 LT XPC1,1225219Z15008SXC10,86.0,2026-01,2026-01-08,8
PCR,GT2776 RAN AT,1325223616105TRAT0,192.0,2026-01,2026-01-08,8
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,1136.0,2026-01,2026-01-09,9
PCR,GT 1422 MAX,1325214812074TTMX0,278.0,2026-01,2026-01-09,9
PCR,GT 1492 UHL,1325114812074TUHL0,406.0,2026-01,2026-01-09,9
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1164.0,2026-01,2026-01-09,9
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,2165.0,2026-01,2026-01-09,9
PCR,GT 1543 XPC1,1D25215013008SXC1T,277.0,2026-01,2026-01-09,9
PCR,GT 1583 NEO TATA,1325215813079TUNE5,344.0,2026-01,2026-01-09,9
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,443.0,2026-01,2026-01-09,9
PCR,GT 1765 ROYL,1325217515084HURL2,372.0,2026-01,2026-01-09,9
PCR,GT 1844 XPC TML,1D25218014010RXPCT,243.0,2026-01,2026-01-09,9
PCR,GT 1854 XPC TT,1D25118014010RXPC0,112.0,2026-01,2026-01-09,9
PCR,GT 1925 XPC1,1225219Z15008SXC11,31.0,2026-01,2026-01-09,9
PCR,GT 1995 ROYL KIA,1325219515091HURL2,915.0,2026-01,2026-01-09,9
PCR,GT 2158 ROYL HYU,1325221318095HURL0,932.0,2026-01,2026-01-09,9
PCR,GT 2258 RAN HPE,1325222318098HRHE0,76.0,2026-01,2026-01-09,9
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1168.0,2026-01,2026-01-09,9
PCR,GT 2367 RAN XATW,1325223517104TRXT0,128.0,2026-01,2026-01-09,9
PCR,GT 2375 RAN MT,1325223715104QRMT0,30.0,2026-01,2026-01-09,9
PCR,GT 2455 RAN A/T,1325221715100SRAT0,485.0,2026-01,2026-01-09,9
PCR,GT 2476 SUP MM,1325224716111SELS0,634.0,2026-01,2026-01-09,9
PCR,GT 2568 HT2,1325225518111HRHB0,771.0,2026-01,2026-01-09,9
PCR,GT1814 XPC,1D25218Z14008QXPC0,236.0,2026-01,2026-01-09,9
PCR,GT1915 LT XPC1,1225219Z15008SXC10,242.0,2026-01,2026-01-09,9
PCR,GT2776 RAN AT,1325223616105TRAT0,292.0,2026-01,2026-01-09,9
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,1117.0,2026-01,2026-01-10,10
PCR,GT 1422 MAX,1325214812074TTMX0,318.0,2026-01,2026-01-10,10
PCR,GT 1492 UHL,1325114812074TUHL0,416.0,2026-01,2026-01-10,10
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1209.0,2026-01,2026-01-10,10
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,2397.0,2026-01,2026-01-10,10
PCR,GT 1543 XPC1,1D25215013008SXC1T,158.0,2026-01,2026-01-10,10
PCR,GT 1583 NEO TATA,1325215813079TUNE5,408.0,2026-01,2026-01-10,10
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,436.0,2026-01,2026-01-10,10
PCR,GT 1765 ROYL,1325217515084HURL2,302.0,2026-01,2026-01-10,10
PCR,GT 1844 XPC TML,1D25218014010RXPCT,221.0,2026-01,2026-01-10,10
PCR,GT 1854 XPC TT,1D25118014010RXPC0,120.0,2026-01,2026-01-10,10
PCR,GT 1995 ROYL KIA,1325219515091HURL2,955.0,2026-01,2026-01-10,10
PCR,GT 2158 ROYL HYU,1325221318095HURL0,846.0,2026-01,2026-01-10,10
PCR,GT 2258 RAN HPE,1325222318098HRHE0,108.0,2026-01,2026-01-10,10
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1226.0,2026-01,2026-01-10,10
PCR,GT 2367 RAN XATW,1325223517104TRXT0,270.0,2026-01,2026-01-10,10
PCR,GT 2375 RAN MT,1325223715104QRMT0,106.0,2026-01,2026-01-10,10
PCR,GT 2455 RAN A/T,1325221715100SRAT0,482.0,2026-01,2026-01-10,10
PCR,GT 2476 SUP MM,1325224716111SELS0,644.0,2026-01,2026-01-10,10
PCR,GT 2568 HT2,1325225518111HRHB0,708.0,2026-01,2026-01-10,10
PCR,GT1814 XPC,1D25218Z14008QXPC0,242.0,2026-01,2026-01-10,10
PCR,GT1915 LT XPC1,1225219Z15008SXC10,256.0,2026-01,2026-01-10,10
PCR,GT2776 RAN AT,1325223616105TRAT0,292.0,2026-01,2026-01-10,10
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,1090.0,2026-01,2026-01-11,11
PCR,GT 1422 MAX,1325214812074TTMX0,370.0,2026-01,2026-01-11,11
PCR,GT 1492 UHL,1325114812074TUHL0,498.0,2026-01,2026-01-11,11
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1084.0,2026-01,2026-01-11,11
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,2565.0,2026-01,2026-01-11,11
PCR,GT 1583 NEO TATA,1325215813079TUNE5,484.0,2026-01,2026-01-11,11
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,432.0,2026-01,2026-01-11,11
PCR,GT 1765 ROYL,1325217515084HURL2,270.0,2026-01,2026-01-11,11
PCR,GT 1844 XPC TML,1D25218014010RXPCT,238.0,2026-01,2026-01-11,11
PCR,GT 1854 XPC TT,1D25118014010RXPC0,120.0,2026-01,2026-01-11,11
PCR,GT 1995 ROYL KIA,1325219515091HURL2,847.0,2026-01,2026-01-11,11
PCR,GT 2158 ROYL HYU,1325221318095HURL0,1041.0,2026-01,2026-01-11,11
PCR,GT 2258 RAN HPE,1325222318098HRHE0,115.0,2026-01,2026-01-11,11
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1254.0,2026-01,2026-01-11,11
PCR,GT 2367 RAN XATW,1325223517104TRXT0,296.0,2026-01,2026-01-11,11
PCR,GT 2375 RAN MT,1325223715104QRMT0,54.0,2026-01,2026-01-11,11
PCR,GT 2455 RAN A/T,1325221715100SRAT0,459.0,2026-01,2026-01-11,11
PCR,GT 2476 SUP MM,1325224716111SELS0,630.0,2026-01,2026-01-11,11
PCR,GT 2568 HT2,1325225518111HRHB0,654.0,2026-01,2026-01-11,11
PCR,GT1814 XPC,1D25218Z14008QXPC0,137.0,2026-01,2026-01-11,11
PCR,GT1915 LT XPC1,1225219Z15008SXC10,258.0,2026-01,2026-01-11,11
PCR,GT2776 RAN AT,1325223616105TRAT0,278.0,2026-01,2026-01-11,11
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,1052.0,2026-01,2026-01-12,12
PCR,GT 1422 MAX,1325214812074TTMX0,270.0,2026-01,2026-01-12,12
PCR,GT 1492 UHL,1325114812074TUHL0,528.0,2026-01,2026-01-12,12
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1184.0,2026-01,2026-01-12,12
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,2184.0,2026-01,2026-01-12,12
PCR,GT 1543 XPC1,1D25215013008SXC1T,124.0,2026-01,2026-01-12,12
PCR,GT 1583 NEO TATA,1325215813079TUNE5,362.0,2026-01,2026-01-12,12
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,440.0,2026-01,2026-01-12,12
PCR,GT 1765 ROYL,1325217515084HURL2,359.0,2026-01,2026-01-12,12
PCR,GT 1844 XPC TML,1D25218014010RXPCT,395.0,2026-01,2026-01-12,12
PCR,GT 1854 XPC TT,1D25118014010RXPC0,118.0,2026-01,2026-01-12,12
PCR,GT 1995 ROYL KIA,1325219515091HURL2,962.0,2026-01,2026-01-12,12
PCR,GT 2158 ROYL HYU,1325221318095HURL0,842.0,2026-01,2026-01-12,12
PCR,GT 2258 RAN HPE,1325222318098HRHE0,94.0,2026-01,2026-01-12,12
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1237.0,2026-01,2026-01-12,12
PCR,GT 2367 RAN XATW,1325223517104TRXT0,256.0,2026-01,2026-01-12,12
PCR,GT 2455 RAN A/T,1325221715100SRAT0,482.0,2026-01,2026-01-12,12
PCR,GT 2476 SUP MM,1325224716111SELS0,636.0,2026-01,2026-01-12,12
PCR,GT 2568 HT2,1325225518111HRHB0,586.0,2026-01,2026-01-12,12
PCR,GT1915 LT XPC1,1225219Z15008SXC10,386.0,2026-01,2026-01-12,12
PCR,GT2776 RAN AT,1325223616105TRAT0,274.0,2026-01,2026-01-12,12
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,1118.0,2026-01,2026-01-13,13
PCR,GT 1412 XPC MM,1D25114012008QXPC0,1.0,2026-01,2026-01-13,13
PCR,GT 1422 MAX,1325214812074TTMX0,280.0,2026-01,2026-01-13,13
PCR,GT 1482 UHL,1325214812074TUHL0,80.0,2026-01,2026-01-13,13
PCR,GT 1492 UHL,1325114812074TUHL0,185.0,2026-01,2026-01-13,13
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1169.0,2026-01,2026-01-13,13
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,2281.0,2026-01,2026-01-13,13
PCR,GT 1543 XPC1,1D25215013008SXC1T,144.0,2026-01,2026-01-13,13
PCR,GT 1583 NEO TATA,1325215813079TUNE5,406.0,2026-01,2026-01-13,13
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,412.0,2026-01,2026-01-13,13
PCR,GT 1765 ROYL,1325217515084HURL2,262.0,2026-01,2026-01-13,13
PCR,GT 1844 XPC TML,1D25218014010RXPCT,482.0,2026-01,2026-01-13,13
PCR,GT 1854 XPC TT,1D25118014010RXPC0,120.0,2026-01,2026-01-13,13
PCR,GT 1995 ROYL KIA,1325219515091HURL2,962.0,2026-01,2026-01-13,13
PCR,GT 2158 ROYL HYU,1325221318095HURL0,944.0,2026-01,2026-01-13,13
PCR,GT 2258 RAN HPE,1325222318098HRHE0,162.0,2026-01,2026-01-13,13
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1177.0,2026-01,2026-01-13,13
PCR,GT 2367 RAN XATW,1325223517104TRXT0,302.0,2026-01,2026-01-13,13
PCR,GT 2455 RAN A/T,1325221715100SRAT0,448.0,2026-01,2026-01-13,13
PCR,GT 2476 SUP MM,1325224716111SELS0,578.0,2026-01,2026-01-13,13
PCR,GT 2568 HT2,1325225518111HRHB0,627.0,2026-01,2026-01-13,13
PCR,GT1915 LT XPC1,1225219Z15008SXC10,258.0,2026-01,2026-01-13,13
PCR,GT2776 RAN AT,1325223616105TRAT0,286.0,2026-01,2026-01-13,13
