plant,gt_code,sku,qty,month,due_date,day
PCR,GT 1765 ROYL,1325217515084HURL2,644.0,2026-07,2026-07-03,3
PCR,GT 1773 NEO,1325217613082TUNE0,418.0,2026-07,2026-07-03,3
PCR,GT 1844 XPC TML,1D25218014010RXPCT,468.0,2026-07,2026-07-03,3
PCR,GT 1894 MAX,1325218614088TTMX0,85.0,2026-07,2026-07-03,3
PCR,GT 1916 ROYL,1325219416089HURL1,168.0,2026-07,2026-07-03,3
PCR,GT 1925 XPC1,1225219Z15008SXC11,411.0,2026-07,2026-07-03,3
PCR,GT 1995 ROYL KIA,1325219515091HURL2,423.0,2026-07,2026-07-03,3
PCR,GT 2158 ROYL HYU,1325221318095HURL0,738.0,2026-07,2026-07-03,3
PCR,GT 2258 RAN HPE,1325222318098HRHE0,276.0,2026-07,2026-07-03,3
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1028.0,2026-07,2026-07-03,3
PCR,GT 2275 RAN A/T,1325221615109SRAT0,132.0,2026-07,2026-07-03,3
PCR,GT 2366 ROYL,1325223516103TURL0,148.0,2026-07,2026-07-03,3
PCR,GT 2476 SUP MM,1325224716111SELS0,890.0,2026-07,2026-07-03,3
PCR,GT 2568 HT2,1325225518111HRHB0,299.0,2026-07,2026-07-03,3
PCR,GT 2568 RAN AT,1325225518111HRAT0,310.0,2026-07,2026-07-03,3
PCR,GT1564 NEO,1325215514075TUNE0,392.0,2026-07,2026-07-03,3
PCR,GT1915 LT XPC1,1225219Z15008SXC10,364.0,2026-07,2026-07-03,3
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,645.0,2026-07,2026-07-04,4
PCR,GT 1412 XPC MM,1D25114012008QXPC0,285.0,2026-07,2026-07-04,4
PCR,GT 1482 UHL,1325214812074TUHL0,697.0,2026-07,2026-07-04,4
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,598.0,2026-07,2026-07-04,4
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,1488.0,2026-07,2026-07-04,4
PCR,GT 1543 XPC1,1D25215013008SXC1T,758.0,2026-07,2026-07-04,4
PCR,GT 1583 NEO TATA,1325215813079TUNE5,694.0,2026-07,2026-07-04,4
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,598.0,2026-07,2026-07-04,4
PCR,GT 1684 ROYL,1325216814085TURL2,78.0,2026-07,2026-07-04,4
PCR,GT 1765 ROYL,1325217515084HURL2,593.0,2026-07,2026-07-04,4
PCR,GT 1773 NEO,1325217613082TUNE0,402.0,2026-07,2026-07-04,4
PCR,GT 1844 XPC TML,1D25218014010RXPCT,197.0,2026-07,2026-07-04,4
PCR,GT 1916 ROYL,1325219416089HURL1,52.0,2026-07,2026-07-04,4
PCR,GT 1925 XPC1,1225219Z15008SXC11,456.0,2026-07,2026-07-04,4
PCR,GT 1995 ROYL KIA,1325219515091HURL2,692.0,2026-07,2026-07-04,4
PCR,GT 2158 ROYL HYU,1325221318095HURL0,774.0,2026-07,2026-07-04,4
PCR,GT 2258 RAN HPE,1325222318098HRHE0,479.0,2026-07,2026-07-04,4
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1128.0,2026-07,2026-07-04,4
PCR,GT 2275 RAN A/T,1325221615109SRAT0,122.0,2026-07,2026-07-04,4
PCR,GT 2366 ROYL,1325223516103TURL0,167.0,2026-07,2026-07-04,4
PCR,GT 2476 SUP MM,1325224716111SELS0,945.0,2026-07,2026-07-04,4
PCR,GT 2568 HT2,1325225518111HRHB0,210.0,2026-07,2026-07-04,4
PCR,GT 2568 RAN AT,1325225518111HRAT0,75.0,2026-07,2026-07-04,4
PCR,GT1564 NEO,1325215514075TUNE0,368.0,2026-07,2026-07-04,4
PCR,GT1915 LT XPC1,1225219Z15008SXC10,353.0,2026-07,2026-07-04,4
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,653.0,2026-07,2026-07-05,5
PCR,GT 1412 XPC MM,1D25114012008QXPC0,317.0,2026-07,2026-07-05,5
PCR,GT 1482 UHL,1325214812074TUHL0,703.0,2026-07,2026-07-05,5
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,735.0,2026-07,2026-07-05,5
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,1392.0,2026-07,2026-07-05,5
PCR,GT 1543 XPC1,1D25215013008SXC1T,745.0,2026-07,2026-07-05,5
PCR,GT 1583 NEO TATA,1325215813079TUNE5,644.0,2026-07,2026-07-05,5
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,506.0,2026-07,2026-07-05,5
PCR,GT 1684 ROYL,1325216814085TURL2,174.0,2026-07,2026-07-05,5
PCR,GT 1765 ROYL,1325217515084HURL2,496.0,2026-07,2026-07-05,5
PCR,GT 1773 NEO,1325217613082TUNE0,376.0,2026-07,2026-07-05,5
PCR,GT 1844 XPC TML,1D25218014010RXPCT,237.0,2026-07,2026-07-05,5
PCR,GT 1916 ROYL,1325219416089HURL1,124.0,2026-07,2026-07-05,5
PCR,GT 1925 XPC1,1225219Z15008SXC11,563.0,2026-07,2026-07-05,5
PCR,GT 1995 ROYL KIA,1325219515091HURL2,650.0,2026-07,2026-07-05,5
PCR,GT 2158 ROYL HYU,1325221318095HURL0,764.0,2026-07,2026-07-05,5
PCR,GT 2258 RAN HPE,1325222318098HRHE0,446.0,2026-07,2026-07-05,5
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1183.0,2026-07,2026-07-05,5
PCR,GT 2275 RAN A/T,1325221615109SRAT0,32.0,2026-07,2026-07-05,5
PCR,GT 2366 ROYL,1325223516103TURL0,152.0,2026-07,2026-07-05,5
PCR,GT 2476 SUP MM,1325224716111SELS0,734.0,2026-07,2026-07-05,5
PCR,GT 2568 HT2,1325225518111HRHB0,154.0,2026-07,2026-07-05,5
PCR,GT 2568 RAN AT,1325225518111HRAT0,47.0,2026-07,2026-07-05,5
PCR,GT 2618 RAN ATB,1325225518111HRAT1,35.0,2026-07,2026-07-05,5
PCR,GT1564 NEO,1325215514075TUNE0,362.0,2026-07,2026-07-05,5
PCR,GT1915 LT XPC1,1225219Z15008SXC10,343.0,2026-07,2026-07-05,5
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,674.0,2026-07,2026-07-06,6
PCR,GT 1412 XPC MM,1D25114012008QXPC0,202.0,2026-07,2026-07-06,6
PCR,GT 1482 UHL,1325214812074TUHL0,641.0,2026-07,2026-07-06,6
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,821.0,2026-07,2026-07-06,6
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,1466.0,2026-07,2026-07-06,6
PCR,GT 1543 XPC1,1D25215013008SXC1T,767.0,2026-07,2026-07-06,6
PCR,GT 1583 NEO TATA,1325215813079TUNE5,677.0,2026-07,2026-07-06,6
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,605.0,2026-07,2026-07-06,6
PCR,GT 1684 ROYL,1325216814085TURL2,184.0,2026-07,2026-07-06,6
PCR,GT 1765 ROYL,1325217515084HURL2,625.0,2026-07,2026-07-06,6
PCR,GT 1773 NEO,1325217613082TUNE0,385.0,2026-07,2026-07-06,6
PCR,GT 1844 XPC TML,1D25218014010RXPCT,240.0,2026-07,2026-07-06,6
PCR,GT 1916 ROYL,1325219416089HURL1,80.0,2026-07,2026-07-06,6
PCR,GT 1925 XPC1,1225219Z15008SXC11,570.0,2026-07,2026-07-06,6
PCR,GT 1995 ROYL KIA,1325219515091HURL2,582.0,2026-07,2026-07-06,6
PCR,GT 2158 ROYL HYU,1325221318095HURL0,1054.0,2026-07,2026-07-06,6
PCR,GT 2258 RAN HPE,1325222318098HRHE0,497.0,2026-07,2026-07-06,6
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1260.0,2026-07,2026-07-06,6
PCR,GT 2366 ROYL,1325223516103TURL0,148.0,2026-07,2026-07-06,6
PCR,GT 2455 RAN A/T,1325221715100SRAT0,38.0,2026-07,2026-07-06,6
PCR,GT 2476 SUP MM,1325224716111SELS0,902.0,2026-07,2026-07-06,6
PCR,GT 2568 HT2,1325225518111HRHB0,296.0,2026-07,2026-07-06,6
PCR,GT1564 NEO,1325215514075TUNE0,336.0,2026-07,2026-07-06,6
PCR,GT1915 LT XPC1,1225219Z15008SXC10,345.0,2026-07,2026-07-06,6
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,710.0,2026-07,2026-07-07,7
PCR,GT 1412 XPC MM,1D25114012008QXPC0,143.0,2026-07,2026-07-07,7
PCR,GT 1482 UHL,1325214812074TUHL0,615.0,2026-07,2026-07-07,7
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,802.0,2026-07,2026-07-07,7
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,1551.0,2026-07,2026-07-07,7
PCR,GT 1543 XPC1,1D25215013008SXC1T,660.0,2026-07,2026-07-07,7
PCR,GT 1583 NEO TATA,1325215813079TUNE5,685.0,2026-07,2026-07-07,7
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,549.0,2026-07,2026-07-07,7
PCR,GT 1684 ROYL,1325216814085TURL2,173.0,2026-07,2026-07-07,7
PCR,GT 1765 ROYL,1325217515084HURL2,728.0,2026-07,2026-07-07,7
PCR,GT 1773 NEO,1325217613082TUNE0,382.0,2026-07,2026-07-07,7
PCR,GT 1844 XPC TML,1D25218014010RXPCT,232.0,2026-07,2026-07-07,7
PCR,GT 1916 ROYL,1325219416089HURL1,122.0,2026-07,2026-07-07,7
PCR,GT 1925 XPC1,1225219Z15008SXC11,559.0,2026-07,2026-07-07,7
PCR,GT 1995 ROYL KIA,1325219515091HURL2,607.0,2026-07,2026-07-07,7
PCR,GT 2158 ROYL HYU,1325221318095HURL0,961.0,2026-07,2026-07-07,7
PCR,GT 2258 RAN HPE,1325222318098HRHE0,481.0,2026-07,2026-07-07,7
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1203.0,2026-07,2026-07-07,7
PCR,GT 2366 ROYL,1325223516103TURL0,138.0,2026-07,2026-07-07,7
PCR,GT 2455 RAN A/T,1325221715100SRAT0,168.0,2026-07,2026-07-07,7
PCR,GT 2476 SUP MM,1325224716111SELS0,854.0,2026-07,2026-07-07,7
PCR,GT 2568 HT2,1325225518111HRHB0,326.0,2026-07,2026-07-07,7
PCR,GT1564 NEO,1325215514075TUNE0,356.0,2026-07,2026-07-07,7
PCR,GT1915 LT XPC1,1225219Z15008SXC10,381.0,2026-07,2026-07-07,7
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,710.0,2026-07,2026-07-08,8
PCR,GT 1412 XPC MM,1D25114012008QXPC0,168.0,2026-07,2026-07-08,8
PCR,GT 1482 UHL,1325214812074TUHL0,723.0,2026-07,2026-07-08,8
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,806.0,2026-07,2026-07-08,8
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,1594.0,2026-07,2026-07-08,8
PCR,GT 1543 XPC1,1D25215013008SXC1T,624.0,2026-07,2026-07-08,8
PCR,GT 1583 NEO TATA,1325215813079TUNE5,696.0,2026-07,2026-07-08,8
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,591.0,2026-07,2026-07-08,8
PCR,GT 1684 ROYL,1325216814085TURL2,181.0,2026-07,2026-07-08,8
PCR,GT 1765 ROYL,1325217515084HURL2,791.0,2026-07,2026-07-08,8
PCR,GT 1773 NEO,1325217613082TUNE0,392.0,2026-07,2026-07-08,8
PCR,GT 1844 XPC TML,1D25218014010RXPCT,242.0,2026-07,2026-07-08,8
PCR,GT 1916 ROYL,1325219416089HURL1,170.0,2026-07,2026-07-08,8
PCR,GT 1925 XPC1,1225219Z15008SXC11,490.0,2026-07,2026-07-08,8
PCR,GT 1995 ROYL KIA,1325219515091HURL2,541.0,2026-07,2026-07-08,8
PCR,GT 2158 ROYL HYU,1325221318095HURL0,1066.0,2026-07,2026-07-08,8
PCR,GT 2258 RAN HPE,1325222318098HRHE0,492.0,2026-07,2026-07-08,8
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1079.0,2026-07,2026-07-08,8
PCR,GT 2366 ROYL,1325223516103TURL0,60.0,2026-07,2026-07-08,8
PCR,GT 2455 RAN A/T,1325221715100SRAT0,226.0,2026-07,2026-07-08,8
PCR,GT 2476 SUP MM,1325224716111SELS0,946.0,2026-07,2026-07-08,8
PCR,GT 2568 HT2,1325225518111HRHB0,288.0,2026-07,2026-07-08,8
PCR,GT1564 NEO,1325215514075TUNE0,378.0,2026-07,2026-07-08,8
PCR,GT1915 LT XPC1,1225219Z15008SXC10,129.0,2026-07,2026-07-08,8
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,671.0,2026-07,2026-07-09,9
PCR,GT 1412 XPC MM,1D25114012008QXPC0,132.0,2026-07,2026-07-09,9
PCR,GT 1482 UHL,1325214812074TUHL0,723.0,2026-07,2026-07-09,9
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,931.0,2026-07,2026-07-09,9
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,1618.0,2026-07,2026-07-09,9
PCR,GT 1543 XPC1,1D25215013008SXC1T,624.0,2026-07,2026-07-09,9
PCR,GT 1583 NEO TATA,1325215813079TUNE5,642.0,2026-07,2026-07-09,9
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,576.0,2026-07,2026-07-09,9
PCR,GT 1684 ROYL,1325216814085TURL2,172.0,2026-07,2026-07-09,9
PCR,GT 1765 ROYL,1325217515084HURL2,754.0,2026-07,2026-07-09,9
PCR,GT 1773 NEO,1325217613082TUNE0,234.0,2026-07,2026-07-09,9
PCR,GT 1844 XPC TML,1D25218014010RXPCT,243.0,2026-07,2026-07-09,9
PCR,GT 1865 ROYL RENO,1325218515088TURL1,48.0,2026-07,2026-07-09,9
PCR,GT 1916 ROYL,1325219416089HURL1,86.0,2026-07,2026-07-09,9
PCR,GT 1925 XPC1,1225219Z15008SXC11,485.0,2026-07,2026-07-09,9
PCR,GT 1995 ROYL KIA,1325219515091HURL2,418.0,2026-07,2026-07-09,9
PCR,GT 2158 ROYL HYU,1325221318095HURL0,1064.0,2026-07,2026-07-09,9
PCR,GT 2258 RAN HPE,1325222318098HRHE0,467.0,2026-07,2026-07-09,9
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1186.0,2026-07,2026-07-09,9
PCR,GT 2366 ROYL,1325223516103TURL0,82.0,2026-07,2026-07-09,9
PCR,GT 2455 RAN A/T,1325221715100SRAT0,332.0,2026-07,2026-07-09,9
PCR,GT 2476 SUP MM,1325224716111SELS0,939.0,2026-07,2026-07-09,9
PCR,GT 2568 HT2,1325225518111HRHB0,269.0,2026-07,2026-07-09,9
PCR,GT1564 NEO,1325215514075TUNE0,382.0,2026-07,2026-07-09,9
PCR,GT1915 LT XPC1,1225219Z15008SXC10,264.0,2026-07,2026-07-09,9
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,715.0,2026-07,2026-07-10,10
PCR,GT 1412 XPC MM,1D25114012008QXPC0,128.0,2026-07,2026-07-10,10
PCR,GT 1482 UHL,1325214812074TUHL0,706.0,2026-07,2026-07-10,10
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1048.0,2026-07,2026-07-10,10
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,1408.0,2026-07,2026-07-10,10
PCR,GT 1543 XPC1,1D25215013008SXC1T,726.0,2026-07,2026-07-10,10
PCR,GT 1583 NEO TATA,1325215813079TUNE5,558.0,2026-07,2026-07-10,10
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,588.0,2026-07,2026-07-10,10
PCR,GT 1684 ROYL,1325216814085TURL2,184.0,2026-07,2026-07-10,10
PCR,GT 1765 ROYL,1325217515084HURL2,777.0,2026-07,2026-07-10,10
PCR,GT 1773 NEO,1325217613082TUNE0,178.0,2026-07,2026-07-10,10
PCR,GT 1844 XPC TML,1D25218014010RXPCT,243.0,2026-07,2026-07-10,10
PCR,GT 1865 ROYL RENO,1325218515088TURL1,154.0,2026-07,2026-07-10,10
PCR,GT 1925 XPC1,1225219Z15008SXC11,484.0,2026-07,2026-07-10,10
PCR,GT 1995 ROYL KIA,1325219515091HURL2,402.0,2026-07,2026-07-10,10
PCR,GT 2158 ROYL HYU,1325221318095HURL0,950.0,2026-07,2026-07-10,10
PCR,GT 2258 RAN HPE,1325222318098HRHE0,473.0,2026-07,2026-07-10,10
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1195.0,2026-07,2026-07-10,10
PCR,GT 2366 ROYL,1325223516103TURL0,161.0,2026-07,2026-07-10,10
PCR,GT 2455 RAN A/T,1325221715100SRAT0,316.0,2026-07,2026-07-10,10
PCR,GT 2476 SUP MM,1325224716111SELS0,894.0,2026-07,2026-07-10,10
PCR,GT 2568 HT2,1325225518111HRHB0,286.0,2026-07,2026-07-10,10
PCR,GT1564 NEO,1325215514075TUNE0,384.0,2026-07,2026-07-10,10
PCR,GT1915 LT XPC1,1225219Z15008SXC10,259.0,2026-07,2026-07-10,10
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,695.0,2026-07,2026-07-11,11
PCR,GT 1412 XPC MM,1D25114012008QXPC0,98.0,2026-07,2026-07-11,11
PCR,GT 1482 UHL,1325214812074TUHL0,608.0,2026-07,2026-07-11,11
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,982.0,2026-07,2026-07-11,11
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,1526.0,2026-07,2026-07-11,11
PCR,GT 1543 XPC1,1D25215013008SXC1T,548.0,2026-07,2026-07-11,11
PCR,GT 1583 NEO TATA,1325215813079TUNE5,502.0,2026-07,2026-07-11,11
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,597.0,2026-07,2026-07-11,11
PCR,GT 1684 ROYL,1325216814085TURL2,162.0,2026-07,2026-07-11,11
PCR,GT 1765 ROYL,1325217515084HURL2,800.0,2026-07,2026-07-11,11
PCR,GT 1773 NEO,1325217613082TUNE0,186.0,2026-07,2026-07-11,11
PCR,GT 1773 NEOPS,1325217613082TUNEE,136.0,2026-07,2026-07-11,11
PCR,GT 1844 XPC TML,1D25218014010RXPCT,247.0,2026-07,2026-07-11,11
PCR,GT 1865 ROYL RENO,1325218515088TURL1,180.0,2026-07,2026-07-11,11
PCR,GT 1894 MAX,1325218614088TTMX0,1.0,2026-07,2026-07-11,11
PCR,GT 1916 ROYL,1325219416089HURL1,6.0,2026-07,2026-07-11,11
PCR,GT 1925 XPC1,1225219Z15008SXC11,439.0,2026-07,2026-07-11,11
PCR,GT 1995 ROYL KIA,1325219515091HURL2,396.0,2026-07,2026-07-11,11
PCR,GT 2158 ROYL HYU,1325221318095HURL0,914.0,2026-07,2026-07-11,11
PCR,GT 2258 RAN HPE,1325222318098HRHE0,470.0,2026-07,2026-07-11,11
PCR,GT 2267 ROYL HYU,1325221417096HURL0,779.0,2026-07,2026-07-11,11
PCR,GT 2366 ROYL,1325223516103TURL0,108.0,2026-07,2026-07-11,11
PCR,GT 2455 RAN A/T,1325221715100SRAT0,316.0,2026-07,2026-07-11,11
PCR,GT 2476 SUP MM,1325224716111SELS0,867.0,2026-07,2026-07-11,11
PCR,GT 2568 HT2,1325225518111HRHB0,328.0,2026-07,2026-07-11,11
PCR,GT1564 NEO,1325215514075TUNE0,366.0,2026-07,2026-07-11,11
PCR,GT1915 LT XPC1,1225219Z15008SXC10,168.0,2026-07,2026-07-11,11
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,630.0,2026-07,2026-07-12,12
PCR,GT 1412 XPC MM,1D25114012008QXPC0,127.0,2026-07,2026-07-12,12
PCR,GT 1482 UHL,1325214812074TUHL0,641.0,2026-07,2026-07-12,12
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1012.0,2026-07,2026-07-12,12
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,1309.0,2026-07,2026-07-12,12
PCR,GT 1543 XPC1,1D25215013008SXC1T,610.0,2026-07,2026-07-12,12
PCR,GT 1583 NEO TATA,1325215813079TUNE5,504.0,2026-07,2026-07-12,12
PCR,GT 1634 XPC TATA,1D25216814008QXPC0,592.0,2026-07,2026-07-12,12
PCR,GT 1684 ROYL,1325216814085TURL2,180.0,2026-07,2026-07-12,12
PCR,GT 1765 ROYL,1325217515084HURL2,803.0,2026-07,2026-07-12,12
PCR,GT 1773 NEO,1325217613082TUNE0,120.0,2026-07,2026-07-12,12
PCR,GT 1773 NEOPS,1325217613082TUNEE,198.0,2026-07,2026-07-12,12
PCR,GT 1844 XPC TML,1D25218014010RXPCT,236.0,2026-07,2026-07-12,12
PCR,GT 1865 ROYL RENO,1325218515088TURL1,184.0,2026-07,2026-07-12,12
PCR,GT 1925 XPC1,1225219Z15008SXC11,560.0,2026-07,2026-07-12,12
PCR,GT 1995 ROYL KIA,1325219515091HURL2,382.0,2026-07,2026-07-12,12
PCR,GT 2158 ROYL HYU,1325221318095HURL0,910.0,2026-07,2026-07-12,12
PCR,GT 2258 RAN HPE,1325222318098HRHE0,468.0,2026-07,2026-07-12,12
PCR,GT 2267 ROYL HYU,1325221417096HURL0,1073.0,2026-07,2026-07-12,12
PCR,GT 2366 ROYL,1325223516103TURL0,59.0,2026-07,2026-07-12,12
PCR,GT 2455 RAN A/T,1325221715100SRAT0,274.0,2026-07,2026-07-12,12
PCR,GT 2476 SUP MM,1325224716111SELS0,848.0,2026-07,2026-07-12,12
PCR,GT 2568 HT2,1325225518111HRHB0,426.0,2026-07,2026-07-12,12
PCR,GT1564 NEO,1325215514075TUNE0,308.0,2026-07,2026-07-12,12
PCR,GT1915 LT XPC1,1225219Z15008SXC10,159.0,2026-07,2026-07-12,12
PCR,GT 1402 XPC TATA,1D25214012008QXPCT,708.0,2026-07,2026-07-13,13
PCR,GT 1412 XPC MM,1D25114012008QXPC0,132.0,2026-07,2026-07-13,13
PCR,GT 1482 UHL,1325214812074TUHL0,708.0,2026-07,2026-07-13,13
PCR,GT 1503 NEO MSIL,1325215813079TUNE3,1046.0,2026-07,2026-07-13,13
PCR,GT 1513 XPC1 MSIL,1D25215013008SXC10,1423.0,2026-07,2026-07-13,13
